                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     58,                0.92347,                 1.3215,                0.62015,                 1.0588,                0.87657,                0.90104,                0.93421,                0.63464,                0.93878,                0.84023,                0.93655,                0.62224,                 1.1242,                 1.7323,                0.60793,                 1.2585,              0.0013534,              0.0013534,              0.0013534
                     59,                0.92804,                 1.3325,                0.62741,                 1.0789,                0.87771,                0.81477,                 0.8943,                0.62774,                0.87771,                0.81477,                 0.9007,                0.62314,                  1.104,                 1.6574,                0.69267,                 1.2255,              0.0013479,              0.0013479,              0.0013479
                     60,                0.96528,                 1.3288,                 0.6579,                 1.0953,                0.88264,                0.89297,                 0.9308,                0.65644,                0.90415,                0.90621,                0.94184,                 0.6408,                  1.073,                 1.6757,                0.58904,                 1.2218,              0.0013424,              0.0013424,              0.0013424
                     61,                 0.9082,                 1.3284,                 0.6019,                 1.0587,                0.93647,                0.85423,                0.95081,                0.65816,                0.93647,                0.85423,                0.95081,                0.66615,                 1.1049,                 1.6665,                0.58371,                 1.2356,              0.0013369,              0.0013369,              0.0013369
                     62,                0.91112,                  1.331,                0.58505,                 1.0527,                0.85439,                0.89359,                 0.9336,                0.65219,                0.85439,                0.89359,                0.93216,                 0.6432,                  1.092,                 1.7522,                0.59301,                 1.2454,              0.0013314,              0.0013314,              0.0013314
                     63,                0.90597,                 1.3211,                 0.7328,                 1.0518,                0.89225,                 0.8836,                0.94308,                0.65468,                0.89992,                0.89153,                0.95032,                0.64657,                 1.0818,                 1.6594,                0.59176,                 1.1897,              0.0013259,              0.0013259,              0.0013259
                     64,                0.89685,                 1.3107,                0.60148,                 1.0488,                 0.7846,                0.89087,                0.91786,                0.63223,                0.78589,                0.88908,                0.90979,                0.62408,                 1.0833,                 1.6689,                0.69621,                 1.2304,              0.0013204,              0.0013204,              0.0013204
                     65,                0.89564,                 1.3662,                 0.5835,                 1.0477,                 0.8672,                0.86035,                0.92287,                0.63072,                0.88471,                0.87603,                0.93416,                 0.6231,                 1.0913,                 1.6852,                0.62881,                 1.2428,              0.0013149,              0.0013149,              0.0013149
                     66,                0.90573,                 1.2942,                 0.5926,                   1.05,                 0.9112,                0.84722,                0.93968,                0.65316,                 0.9112,                0.84722,                0.93944,                 0.6503,                 1.0631,                 1.6458,                0.61753,                 1.2114,              0.0013094,              0.0013094,              0.0013094
                     67,                0.93747,                 1.3104,                0.62957,                 1.0635,                0.82744,                0.87963,                0.90521,                0.61799,                0.82744,                0.87963,                0.90514,                 0.6148,                 1.0686,                 1.6116,                0.63728,                  1.206,              0.0013039,              0.0013039,              0.0013039
                     68,                0.90521,                 1.3466,                0.58458,                 1.0611,                0.93081,                0.84165,                0.93268,                0.63669,                0.94086,                0.84936,                0.93659,                0.63643,                 1.0666,                 1.6073,                0.61922,                 1.1815,              0.0012984,              0.0012984,              0.0012984
                     69,                0.91188,                 1.3423,                0.59371,                 1.0481,                0.87366,                0.91336,                0.93713,                0.63394,                0.87366,                0.91336,                0.93561,                0.63523,                 1.0788,                 1.7292,                0.59281,                 1.2098,              0.0012929,              0.0012929,              0.0012929
                     70,                0.89705,                 1.3372,                 0.5732,                 1.0558,                0.88064,                0.83399,                0.90078,                0.60812,                0.88515,                0.83862,                0.90285,                0.60032,                 1.0768,                 1.7858,                0.63107,                 1.2083,              0.0012874,              0.0012874,              0.0012874
                     71,                0.92585,                 1.3244,                0.57805,                 1.0744,                0.90611,                0.86428,                0.93513,                0.64892,                0.90611,                0.86428,                0.93513,                0.64077,                 1.0631,                 1.7422,                0.58108,                 1.2142,              0.0012819,              0.0012819,              0.0012819
                     72,                0.90846,                 1.3143,                0.58624,                 1.0527,                  0.813,                0.87963,                0.90182,                0.63487,                0.82899,                 0.8955,                0.92086,                0.63077,                 1.0603,                 1.5971,                0.64605,                 1.2086,              0.0012764,              0.0012764,              0.0012764
                     73,                0.90687,                 1.2993,                0.57488,                 1.0446,                0.89225,                0.88161,                0.94689,                0.66826,                0.89225,                0.88161,                0.94319,                0.65728,                 1.0287,                 1.5873,                0.56164,                 1.1955,              0.0012709,              0.0012709,              0.0012709
                     74,                  0.881,                 1.2852,                0.56565,                 1.0376,                0.95944,                0.83836,                0.93302,                0.66974,                0.95944,                0.83836,                0.93595,                 0.6555,                 1.0084,                 1.6433,                0.58758,                 1.1526,              0.0012654,              0.0012654,              0.0012654
                     75,                0.88976,                 1.2889,                0.58722,                 1.0492,                0.88761,                 0.8644,                0.94625,                0.62718,                0.88761,                 0.8644,                0.94316,                0.63117,                 1.1072,                  1.642,                0.58372,                  1.233,              0.0012599,              0.0012599,              0.0012599
                     76,                0.88084,                 1.2255,                0.58512,                 1.0337,                0.89019,                0.88431,                0.94395,                0.67106,                0.88678,                0.88101,                0.93837,                0.66022,                 1.0371,                 1.6789,                0.55402,                  1.211,              0.0012544,              0.0012544,              0.0012544
                     77,                0.89126,                 1.2565,                0.56705,                 1.0363,                0.86715,                0.90668,                0.93826,                 0.6588,                0.87895,                0.91896,                  0.946,                0.65311,                 1.0429,                 1.6956,                0.56237,                 1.1979,              0.0012489,              0.0012489,              0.0012489
                     78,                0.86199,                 1.2621,                0.55293,                 1.0286,                0.89878,                0.88222,                0.94481,                0.66013,                0.89878,                0.88222,                0.94473,                0.65284,                 1.0539,                 1.5752,                0.56572,                 1.1912,              0.0012434,              0.0012434,              0.0012434
                     79,                0.85016,                 1.2368,                 0.5433,                 1.0291,                0.89149,                0.89363,                0.92479,                0.65444,                0.90312,                0.89881,                0.93354,                0.64462,                 1.0248,                 1.5837,                0.57729,                 1.1887,              0.0012379,              0.0012379,              0.0012379
                     80,                0.85023,                 1.2556,                0.53011,                 1.0232,                0.83965,                0.87082,                0.92549,                0.64454,                0.84733,                0.87864,                0.92995,                0.62777,                 1.0901,                  1.759,                0.59758,                 1.2102,              0.0012324,              0.0012324,              0.0012324
                     81,                0.84461,                 1.2631,                0.55065,                 1.0237,                0.85873,                 0.8955,                0.93406,                0.64656,                0.90902,                0.84417,                0.92998,                0.64828,                 1.0857,                 1.6559,                0.58233,                 1.2422,              0.0012269,              0.0012269,              0.0012269
                     82,                0.85307,                 1.2466,                0.52889,                 1.0288,                0.88201,                0.90036,                 0.9316,                 0.6578,                0.89034,                 0.9083,                0.94209,                0.65231,                 1.0313,                 1.6012,                0.54415,                 1.2005,              0.0012214,              0.0012214,              0.0012214
                     83,                0.85741,                 1.2632,                0.52836,                 1.0262,                0.89541,                0.88373,                0.94598,                0.66787,                0.89541,                0.88373,                0.94598,                0.66598,                  1.041,                 1.6153,                0.53962,                 1.1912,              0.0012159,              0.0012159,              0.0012159
                     84,                0.83314,                 1.2138,                0.52833,                 1.0103,                0.86993,                0.86621,                0.92528,                0.63224,                0.87432,                0.87084,                0.93134,                0.63609,                 1.0777,                  1.679,                0.58518,                 1.2393,              0.0012104,              0.0012104,              0.0012104
                     85,                0.84167,                 1.2378,                0.53528,                 1.0173,                0.80611,                0.89761,                0.89757,                0.62386,                0.81275,                 0.9055,                 0.9075,                0.62262,                 1.0836,                 1.8112,                0.63191,                 1.2175,              0.0012049,              0.0012049,              0.0012049
                     86,                 0.8581,                 1.2465,                 0.5239,                 1.0363,                0.88996,                0.89253,                0.95042,                0.67571,                0.92478,                0.86344,                0.94841,                0.67004,                 1.0344,                 1.5815,                0.54475,                  1.177,              0.0011994,              0.0011994,              0.0011994
                     87,                0.82712,                 1.2171,                0.51395,                 1.0137,                0.90634,                0.88624,                0.93748,                0.67619,                0.90634,                0.88624,                0.93621,                0.66281,                 1.0432,                 1.6164,                0.56581,                 1.1637,              0.0011939,              0.0011939,              0.0011939
                     88,                0.84923,                 1.2703,                0.54631,                 1.0161,                0.90403,                0.88541,                0.93767,                0.67301,                 0.9126,                0.89334,                0.94397,                0.66994,                  1.044,                 1.5747,                0.56395,                 1.1859,              0.0011884,              0.0011884,              0.0011884
                     89,                0.85582,                 1.1966,                 0.5351,                 1.0358,                 0.9065,                0.91063,                0.94589,                0.66784,                0.90766,                0.90574,                0.94619,                0.65499,                 1.0272,                 1.6336,                0.54189,                 1.2065,              0.0011829,              0.0011829,              0.0011829
                     90,                 0.8198,                 1.2403,                0.51762,                  1.013,                0.90273,                0.87259,                0.93389,                0.65205,                0.91573,                0.88453,                0.94459,                0.65486,                 1.0456,                 1.6506,                0.54175,                 1.2005,              0.0011774,              0.0011774,              0.0011774
                     91,                0.82762,                  1.196,                 0.5248,                 1.0063,                0.87229,                 0.8949,                0.92208,                0.63502,                0.88866,                0.91066,                0.93379,                0.64243,                 1.0625,                 1.7107,                0.56221,                 1.2266,              0.0011719,              0.0011719,              0.0011719
                     92,                0.84335,                 1.2382,                0.51476,                 1.0182,                0.88689,                0.84722,                0.91358,                0.62751,                0.88689,                0.84722,                0.91439,                0.62942,                 1.1134,                 1.7785,                0.59327,                 1.2566,              0.0011664,              0.0011664,              0.0011664
