                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     51,                0.97347,                 1.5302,                0.75873,                 1.1332,                0.84797,                0.71635,                0.83063,                0.58224,                0.84797,                0.71635,                0.82923,                0.57332,                 1.0687,                 1.6546,                0.82063,                 1.1965,              0.0010438,              0.0010438,              0.0010438
                     52,                0.94175,                 1.5132,                0.70091,                 1.1094,                0.80168,                0.71529,                0.82054,                0.57991,                0.80168,                0.71529,                0.82118,                0.55668,                 1.1454,                  1.824,                0.91686,                 1.2921,              0.0010396,              0.0010396,              0.0010396
                     53,                0.92778,                 1.4873,                0.71894,                 1.1007,                0.72518,                0.76522,                0.78732,                0.54749,                0.77347,                0.72264,                0.79375,                0.53245,                 1.0975,                 1.7726,                0.84968,                 1.2595,              0.0010355,              0.0010355,              0.0010355
                     54,                0.94039,                 1.5107,                0.71501,                 1.1145,                0.75267,                0.79316,                0.84294,                0.59611,                0.76436,                0.80541,                 0.8468,                0.57521,                  1.042,                 1.7713,                0.71656,                 1.2331,              0.0010314,              0.0010314,              0.0010314
                     55,                0.93393,                 1.5147,                0.69798,                 1.1131,                0.79016,                 0.7891,                0.80761,                0.53869,                0.79016,                 0.7891,                0.81036,                0.52499,                  1.111,                 1.7742,                0.77696,                 1.2907,              0.0010273,              0.0010273,              0.0010273
                     56,                0.91982,                 1.4431,                0.67505,                 1.1038,                0.79684,                0.68402,                0.77221,                0.53106,                0.79684,                0.68402,                0.77223,                0.52919,                 1.1823,                 1.7925,                0.84141,                 1.3288,              0.0010231,              0.0010231,              0.0010231
                     57,                0.93683,                 1.5083,                0.71117,                 1.1145,                0.76577,                0.69383,                0.74692,                0.52212,                0.76253,                0.68991,                0.74301,                0.51227,                 1.0696,                 1.7076,                0.87359,                 1.2273,               0.001019,               0.001019,               0.001019
                     58,                0.91588,                 1.4475,                0.69515,                 1.1078,                0.87855,                0.70497,                0.81518,                0.56088,                0.87855,                0.70497,                 0.8182,                0.54836,                 1.1285,                 1.7676,                0.80249,                 1.2944,              0.0010149,              0.0010149,              0.0010149
                     59,                0.92709,                 1.4967,                0.66893,                 1.1078,                0.83115,                0.69606,                0.85715,                0.60341,                0.82645,                0.69225,                0.84788,                0.59077,                 1.1115,                 1.7742,                0.78913,                 1.2699,              0.0010107,              0.0010107,              0.0010107
                     60,                0.89102,                  1.485,                0.66535,                 1.0849,                0.76239,                0.65571,                0.71636,                0.48766,                0.75317,                0.64395,                0.70532,                0.47239,                 1.1758,                 1.9015,                 1.0428,                 1.3258,              0.0010066,              0.0010066,              0.0010066
                     61,                0.90557,                 1.4441,                0.67318,                 1.0971,                 0.7946,                0.68338,                0.77131,                0.53322,                 0.7946,                0.68338,                0.77131,                0.53834,                   1.16,                 1.8569,                0.95482,                 1.3085,              0.0010025,              0.0010025,              0.0010025
                     62,                0.89655,                  1.397,                0.63894,                 1.0848,                 0.8233,                0.75128,                0.81728,                0.56077,                 0.8233,                0.75128,                0.81539,                0.56888,                 1.1217,                 1.7176,                0.81901,                 1.2813,             0.00099837,             0.00099837,             0.00099837
                     63,                0.91449,                 1.4775,                0.66227,                 1.0923,                0.81111,                 0.7741,                0.82369,                0.55496,                0.81111,                 0.7741,                0.82788,                 0.5457,                 1.1366,                 1.9999,                0.76427,                 1.3123,             0.00099425,             0.00099425,             0.00099425
                     64,                 0.9012,                 1.4879,                0.68399,                 1.0961,                0.80921,                0.74702,                0.80482,                0.56764,                0.81275,                0.75094,                0.81149,                0.54827,                 1.0684,                  1.816,                0.82666,                 1.2428,             0.00099013,             0.00099013,             0.00099013
                     65,                0.90618,                 1.4614,                0.65226,                 1.1048,                0.81695,                0.66929,                0.78668,                0.55726,                0.72176,                0.75191,                0.78959,                0.53287,                 1.1457,                 1.9404,                0.83244,                 1.3102,               0.000986,               0.000986,               0.000986
