                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     67,                0.88394,                 1.4343,                0.64704,                 1.0807,                0.80147,                0.77558,                0.85015,                0.58095,                0.78454,                0.76108,                0.83942,                0.56759,                 1.1277,                 1.8052,                0.78706,                 1.2876,             0.00097775,             0.00097775,             0.00097775
                     68,                0.90816,                 1.4483,                0.66614,                 1.0979,                0.81088,                0.64821,                0.81503,                 0.5578,                0.80633,                0.64429,                0.80888,                0.54401,                 1.1517,                 1.9443,                0.93708,                 1.3384,             0.00097362,             0.00097362,             0.00097362
                     69,                 0.8925,                 1.4331,                0.64584,                 1.0933,                0.82891,                 0.8059,                0.85829,                0.60172,                0.82534,                0.80198,                0.85596,                0.59847,                 1.0789,                 1.7637,                0.70014,                 1.2647,              0.0009695,              0.0009695,              0.0009695
                     70,                0.87099,                 1.4364,                0.62147,                 1.0826,                0.74258,                0.82434,                0.85735,                0.60903,                0.74675,                0.82788,                 0.8606,                0.59497,                 1.1167,                 1.7145,                0.75566,                  1.281,             0.00096537,             0.00096537,             0.00096537
                     71,                0.85902,                  1.416,                0.64615,                 1.0698,                0.81096,                0.82882,                0.88244,                0.61711,                0.81071,                0.82892,                0.88167,                0.61581,                 1.0881,                  1.753,                0.66857,                 1.3082,             0.00096125,             0.00096125,             0.00096125
                     72,                0.84834,                 1.4008,                0.63238,                 1.0701,                0.74581,                0.81762,                0.81638,                0.55348,                0.74581,                0.81762,                  0.817,                0.56094,                 1.1391,                 1.8167,                0.82749,                 1.3424,             0.00095712,             0.00095712,             0.00095712
                     73,                0.85081,                 1.4005,                0.63593,                 1.0722,                0.71681,                0.71213,                0.74357,                0.52692,                0.71164,                0.70428,                0.73578,                0.51578,                 1.2004,                 2.1218,                 1.0495,                 1.3648,               0.000953,               0.000953,               0.000953
                     74,                0.87811,                 1.3925,                0.61958,                 1.0892,                0.83344,                  0.786,                0.83777,                0.57275,                0.83321,                0.78724,                0.83805,                0.56765,                 1.1305,                  1.763,                0.72219,                 1.3135,             0.00094887,             0.00094887,             0.00094887
                     75,                 0.8517,                 1.3696,                0.59856,                 1.0651,                0.81663,                0.73749,                0.79561,                0.55757,                0.81663,                0.73749,                0.79568,                0.55728,                 1.1412,                 1.7586,                0.89834,                  1.305,             0.00094475,             0.00094475,             0.00094475
                     76,                0.87089,                 1.4276,                  0.612,                 1.0819,                0.75273,                0.76837,                0.79507,                0.54888,                0.74936,                0.76618,                0.79792,                0.55586,                 1.1605,                 1.8691,                0.79253,                 1.3196,             0.00094062,             0.00094062,             0.00094062
