                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     52,                0.68162,                0.86693,                0.50071,                0.93393,                0.91402,                0.91707,                0.96157,                0.80835,                0.90857,                0.93141,                0.96635,                0.79844,                0.59862,                0.87139,                0.36726,                0.90749,               0.008317,               0.008317,               0.008317
                     53,                0.68353,                0.89197,                 0.5022,                0.93602,                0.90357,                0.92447,                0.96446,                0.80995,                0.90844,                0.92946,                0.96689,                0.79976,                0.59737,                0.86564,                0.36107,                0.90884,               0.008284,               0.008284,               0.008284
                     54,                 0.6787,                0.87162,                0.49123,                0.93326,                0.91771,                0.92836,                0.97039,                0.81556,                0.92099,                0.93168,                0.97231,                0.80336,                0.59493,                0.86906,                0.35724,                0.90549,               0.008251,               0.008251,               0.008251
                     55,                0.67803,                0.87883,                0.49646,                0.93474,                0.92931,                0.91939,                0.96694,                0.81387,                0.93697,                0.91597,                0.96857,                0.80443,                0.59664,                0.86979,                0.35657,                0.90909,               0.008218,               0.008218,               0.008218
                     56,                0.67899,                0.87997,                0.49286,                0.93502,                0.93527,                 0.9265,                0.96935,                0.81554,                0.93966,                0.92968,                0.97305,                0.80517,                0.59228,                0.87027,                0.35304,                0.90773,               0.008185,               0.008185,               0.008185
                     57,                0.67533,                0.87623,                0.48812,                0.93238,                0.93445,                0.91876,                0.97143,                0.81755,                0.93831,                0.92237,                0.97394,                0.80593,                 0.5905,                0.86235,                0.34818,                0.90782,               0.008152,               0.008152,               0.008152
                     58,                0.67577,                0.87697,                0.48911,                0.93206,                0.93579,                0.91907,                0.97057,                0.81732,                0.93828,                0.92323,                0.97256,                0.80849,                0.59007,                0.86189,                0.34642,                0.90544,               0.008119,               0.008119,               0.008119
                     59,                0.67487,                0.87586,                0.48579,                0.93133,                0.94152,                0.91026,                  0.972,                0.81954,                0.94546,                0.91406,                0.97444,                0.81109,                0.58785,                0.85771,                0.34486,                0.90683,               0.008086,               0.008086,               0.008086
                     60,                0.67232,                0.86217,                0.48383,                0.92995,                0.93827,                0.92206,                0.97087,                0.82138,                0.94552,                0.92096,                 0.9732,                0.81187,                 0.5835,                0.85497,                0.34406,                0.90265,               0.008053,               0.008053,               0.008053
                     61,                0.66964,                0.86611,                0.48291,                0.93221,                0.94154,                0.92251,                0.97364,                0.82323,                0.94542,                 0.9263,                0.97502,                0.81189,                0.58406,                0.85081,                0.34103,                0.90397,                0.00802,                0.00802,                0.00802
                     62,                0.66668,                 0.8727,                0.47892,                 0.9295,                 0.9467,                0.92584,                0.97407,                0.82517,                   0.95,                0.92977,                0.97585,                0.81367,                0.58012,                0.84857,                0.33476,                0.90225,               0.007987,               0.007987,               0.007987
                     63,                0.66803,                0.86176,                 0.4757,                0.92536,                0.94497,                0.92271,                0.97296,                0.82539,                0.94684,                0.92787,                0.97541,                0.81318,                0.58042,                0.84776,                0.33777,                0.90288,               0.007954,               0.007954,               0.007954
